,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,User Id,User Location,Retweets,Favorites,Replied Tweet Id,Replied Tweet User Id Str,User Follower Counts,User Following Counts,Tweet Coordinates,Place Info,Hashtags,Keyword,Hashtag List,Clean_text,Score,Sentiment Class
40069,"The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut said you can  make pizzas And be around employees and customers,that makes sense @PizzaHutCares @pizzahut @PizzaHutJm @PizzaHutJ @PizzaHutBD @PizzaHutKZ @PizzaHut https://t.co/gASAVCAmVA",2020-11-17 02:04:45,1.3285194118342492e+18,tweed_sharon,1.1791982520690688e+18,,1.0,1.0,,,2.0,5.0,,,[],pizzahut,,the pizzahut manager at the machesney park illinois location the state took away his teaching credentials so pizzahut said you canmake pizzas and be around employees and customersthat makes sense,0.6318652629852295,Positive
40070,@pizzahut @BeyondMeat Try fucking disgusting,2020-11-17 02:04:37,1.3285193801671025e+18,ramalad,61126611.0,,0.0,0.0,1.3269068806025503e+18,11018442.0,11.0,34.0,,,[],pizzahut,,try fucking disgust,0.8465341329574585,Positive
40071,@StrosShadow @SouthTexanStro They got Kansas completely wrong there is a Pizzahut in every damn town with more than 20 people in it,2020-11-17 02:04:00,1.328519225384837e+18,Purefuckery101,9.576790231733658e+17,In the mountains,0.0,2.0,1.328494433575252e+18,1.2048450241413366e+18,91.0,304.0,,,[],pizzahut,,they got kansas completely wrong there is a pizzahut in every damn town with more thanpeople in it,0.14419466257095334,Negative
40072,"#Pre-Order Today for Wednesday Night!!!

Pizza near You at Orange

Order Online NOW !

Call For More Details

☎️(02) 63 60 09 06
➡️Visit Our Website : https://t.co/fU1PTOrZs1 https://t.co/qjVvWz6NNl",2020-11-17 02:03:23,1.3285190676831027e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,['Pre'],pizzahut,['Pre'],pre-order today for wednesday nightpizza near you at orangeorder online now call for more details telephone selector right arrow selector visit our website,0.9896056652069092,Positive
40073,"@pizzahut @BeyondMeat where the vote for ""looks like dog shit""",2020-11-17 02:02:37,1.3285188779622482e+18,ZombieSlayerXV,938427456.0,none of your god damn business,0.0,0.0,1.3269068806025503e+18,11018442.0,39.0,502.0,,,[],pizzahut,,where the vote for looks like dog shit,0.8726751804351807,Positive
40074,"Best Deal of the Day #Tuesday !!!
Plan your day with another 2 PLUS 2  special pizza OFFER!!!

2 Large Pizzas + 2 Sides for $30 DELIVERED.

Pizza Hut near You at Orange

CONTACTLESS Delivery now available.

Call now or order online!

☎️ (02) 63 60 09 06
➡️ https://t.co/m6SPD7kK2j https://t.co/Klk6WaEwHN",2020-11-17 02:01:53,1.3285186908164956e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,['Tuesday'],pizzahut,['Tuesday'],best deal of the day tuesdayplan your day with anotherplus special pizza offer large pizzas +sides for $ deliveredpizza hut near you at orangecontactless delivery now availablecall now or order online telephone selector right arrow selector,0.9683486223220824,Positive
40075,"#CHANCE TO #WIN !!! 🙌

HERSHEY'S LAVA CAKE

Only 50 to Giveaway !!!

Pizza Hut near You at Orange.

Call For More Details !

☎️ (02) 63 60 09 06
➡️ Visit Our Website : https://t.co/fU1PTOrZs1 https://t.co/YnQq5EW3vB",2020-11-17 01:59:12,1.32851801727411e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,"['CHANCE', 'WIN']",pizzahut,"['CHANCE', 'WIN']",chance to win raising hands hersheys lava cakeonlyto giveaway pizza hut near you at orangecall for more details telephone selector right arrow selector visit our website,0.9870169162750244,Positive
40076,Kevin Hart has not eaten Pizza Hut since 2005. https://t.co/T4weGDMR8x,2020-11-17 01:56:42,1.328517388795478e+18,TheRealZeke,29071481.0,#Denver #KC #IA ,0.0,0.0,,,1414.0,944.0,,,[],pizzahut,,kevin hart has not eaten pizza hut since,0.04003995656967163,Negative
40077,"Make your #Tuesday Special HOT Deal !!!
#Pre-Order !!!

$1 WING WEDNESDAY
Choose from 8 Bolds Sauces &amp; 3 Wing Types Delivery or Pick Up

Pizza Hut near You at Orange

CONTACTLESS Delivery and Pick Up now available.

Order Online NOW !

☎️(02) 63 60 09 06
➡️https://t.co/m6SPD7kK2j https://t.co/T73NloFqJk",2020-11-17 01:56:38,1.328517369270997e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,"['Tuesday', 'Pre']",pizzahut,"['Tuesday', 'Pre']",make your tuesday special hot dealpre-order $ wing wednesday choose frombolds sauces &ampwing types delivery or pick uppizza hut near you at orangecontactless delivery and pick up now availableorder online now telephone selector right arrow selector,0.9075456261634828,Positive
40078,"#Tuesday doesn’t always have to boring 
Light up 🔥 our office with our oven hot, yummy, rich Food. 

They won't last for long!!!

Pizza Hut near You at Orange

CONTACTLESS Delivery and Pick Up now available.

Order Online NOW !

☎️ (02) 63 60 09 06
➡️ https://t.co/m6SPD7kK2j https://t.co/jrc0pGF3Fx",2020-11-17 01:54:23,1.3285168041849692e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,['Tuesday'],pizzahut,['Tuesday'],tuesday does not always have to boringlight up fire our office with our oven hot yummy rich food they will not last for longpizza hut near you at orangecontactless delivery and pick up now availableorder online now telephone selector right arrow selector,0.39665141701698303,Negative
40079,@ABC I hope she is flipping burgers at Pizzahut.  Lets make it happen!,2020-11-17 01:53:34,1.3285165992219894e+18,fatandsalt,2572757787.0,,0.0,0.0,1.3284161685798994e+18,28785486.0,24.0,521.0,,,[],pizzahut,,i hope she is flipping burgers at pizzahutlet us make it happen,0.721467137336731,Positive
40080,@Slickhawk12 @pizzahut @pizzahutdeliver Terrible!!,2020-11-17 01:53:28,1.328516571807957e+18,jgburrows,467491788.0,"Seattle, WA",0.0,0.0,1.3284169130645422e+18,112785481.0,25.0,649.0,,,[],pizzahut,,terrible,0.648997962474823,Positive
40081,RT @retronicals: not pizza hut adding a mock meat before a dairy free cheese PLEASE,2020-11-17 01:52:36,1.328516354761175e+18,thedessisykes,525528425.0,"Dallas, TX",24.0,0.0,,,716.0,627.0,,,[],pizzahut,,rtnot pizza hut adding a mock meat before a dairy free cheese pleas,0.8216018080711365,Positive
40082,@whats_goodhomie @pizzahut Girl your obsessed now,2020-11-17 01:49:15,1.328515514176598e+18,carry_on_lrh,1.177690122734723e+18,watching netflix       she/her,0.0,0.0,1.3285146872736686e+18,1.1364723659431976e+18,58.0,130.0,,,[],pizzahut,,girl your obsessed now,0.9439373016357422,Positive
40083,"#Tuesday Special HOT Deal
#Pizza Lover

UNREAL! $5 LARGE PICK UP

Choose from Americano, Hawaiian or Margherita in Large, Medium or Personal Pan 🍕.

Pizza Hut near You at Orange
CONTACTLESS Pick Up now available.

Order Online NOW !

☎️(02) 63 60 09 06
➡️https://t.co/m6SPD7kK2j https://t.co/5yO5JpApv9",2020-11-17 01:49:15,1.3285155124525957e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,"['Tuesday', 'Pizza']",pizzahut,"['Tuesday', 'Pizza']",tuesday special hot deal pizza loverunreal $ large pick upchoose from americano hawaiian or margherita in large medium or personal pan pizza pizza hut near you at orange contactless pick up now availableorder online now telephone selector right arrow selector,0.9603561758995056,Positive
40084,"Best Deal of the Day #Tuesday !!! 🙌

Plan your day with another 3+3 special pizza OFFER!!!

3 Large Pizzas + 3 Sides for $36 DELIVERED.

Pizza Hut near You at Orange

CONTACTLESS Delivery now available.

Call now or order online!

☎️ (02) 63 60 09 06
➡️ https://t.co/m6SPD7kK2j https://t.co/G5Ea5H2Xwo",2020-11-17 01:48:01,1.3285152004928635e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,0.0,,,14.0,48.0,,,['Tuesday'],pizzahut,['Tuesday'],best deal of the day tuesday raising hands plan your day with another + special pizza offer large pizzas +sides for $ deliveredpizza hut near you at orangecontactless delivery now availablecall now or order online telephone selector right arrow selector,0.9278204441070556,Positive
40085,@pizzahut @KevinHart4real Last time I had Pizza Hut they still had buffets in the places,2020-11-17 01:47:54,1.3285151742743798e+18,MarinaraMonsta,478106564.0,,0.0,0.0,1.3243934998574776e+18,11018442.0,67.0,169.0,,,[],pizzahut,,last time i had pizza hut they still had buffets in the plac,0.13398787379264832,Negative
40086,"@AngelaBatterson We hate to disappoint. Mind sending us a DM with your name, email address, phone number, and the store's exact address?",2020-11-17 01:46:42,1.3285148688911114e+18,pizzahut,11018442.0,United States,0.0,0.0,1.32851462957688e+18,101975459.0,1619383.0,82890.0,,,[],pizzahut,,we hate to disappoint mind sending us a dm with your name email address phone number and the stores exact address,0.2757841646671295,Negative
40087,"@pizzahut Another crappy job! Ordered over an hour ago and with a 35 minute delivery window, still no pizza. Had to go get it.",2020-11-17 01:45:44,1.32851462957688e+18,AngelaBatterson,101975459.0,"Jacksonville, FL",0.0,0.0,,11018442.0,219.0,545.0,,,[],pizzahut,,another crappy job ordered over an hour ago and with aminute delivery window still no pizza had to go get it,0.008094102144241333,Negative
40088,"#Tuesday Special HOT Deal !!! 🙌
#Pizza Lover !!!

2 FOR 1 LARGE PIZZAS

Pick Up 2 Large Pizzas For The Price Of 1!

Pizza Hut near You at Orange

CONTACTLESS Pick Up now available.

Order Online NOW !

☎️ (02) 63 60 09 06
➡️ https://t.co/m6SPD7kK2j https://t.co/4LFptyUorz",2020-11-17 01:44:14,1.3285142485325783e+18,orangepizzahut,1.2111285055990047e+18,"Orange, New South Wales",0.0,1.0,,,14.0,48.0,,,"['Tuesday', 'Pizza']",pizzahut,"['Tuesday', 'Pizza']",tuesday special hot deal raising hands pizza loverforlarge pizzaspick uplarge pizzas for the price of pizza hut near you at orangecontactless pick up now availableorder online now telephone selector right arrow selector,0.9592801928520204,Positive
40089,RT @BrentKemnitz: Original Pizza Hut on the @WichitaState campus. Amazing story. Just walked thru and saw the memorabilia and history. High…,2020-11-17 01:41:59,1.3285136828176097e+18,MrkxlrMark,930097314.0,Wichita,7.0,0.0,,,109.0,584.0,,,[],pizzahut,,rtoriginal pizza hut on thecampus amazing story just walked thru and saw the memorabilia and history high…,0.984970211982727,Positive
40090,"Global Online Food Ordering Market Analysis 2020-2026: McDonalds, KFC, Subway, Pizzahut ......
https://t.co/KFzhzTiVfr",2020-11-17 01:38:00,1.3285126821404672e+18,RideshareAZ,8.85390580825641e+17,"Phoenix, AZ",0.0,0.0,,,55.0,56.0,,,[],pizzahut,,global online food ordering market analysis - mcdonalds kfc subway pizzahut,0.8352279067039491,Positive
40091,"RT @SBRadio: Ever since I interviewed @VicOladipo last year and @DeAndre this year about their partnerships with @BeyondMeat, I’ve paid att…",2020-11-17 01:36:02,1.3285121865164595e+18,researchmrx,2256664812.0,New Jersey,1.0,0.0,,,5945.0,205.0,,,[],pizzahut,,rtever since i interviewedlast year andthis year about their partnerships withi have paid att…,0.7720173597335815,Positive
40092,Promoting #Vegetarianism won’t make us forget that @KevinHart4real is #homophobic. @pizzahut https://t.co/vgObtC7W9Q,2020-11-17 01:34:59,1.3285119223339459e+18,kentoofficial,27411149.0,NYC・LA・RIO・LDN,0.0,0.0,,,2076.0,1782.0,,,"['Vegetarianism', 'homophobic']",pizzahut,"['Vegetarianism', 'homophobic']",promoting vegetarianism will not make us forget thatis homophobic,0.3570074439048767,Negative
40093,@Slickhawk12 @pizzahut @pizzahutdeliver Actually looks kind of good to me lol.  But you definitely should get a refund our a free pizza for that.,2020-11-17 01:32:55,1.328511401472639e+18,Joe_PNW,935777864.0,Seattle WA,0.0,0.0,1.3284169130645422e+18,112785481.0,239.0,729.0,,,[],pizzahut,,actually looks kind of good to me lolbut you definitely should get a refund our a free pizza for that,0.9561662673950196,Positive
40094,RT @BrentKemnitz: Original Pizza Hut on the @WichitaState campus. Amazing story. Just walked thru and saw the memorabilia and history. High…,2020-11-17 01:32:24,1.3285112734877655e+18,designerscott,16201742.0,"Wichita, KS",7.0,0.0,,,389.0,784.0,,,[],pizzahut,,rtoriginal pizza hut on thecampus amazing story just walked thru and saw the memorabilia and history high…,0.984970211982727,Positive
40095,RT @retronicals: not pizza hut adding a mock meat before a dairy free cheese PLEASE,2020-11-17 01:29:55,1.32851064604919e+18,patron_brandon,707835828.0,"Tallahassee, FL",24.0,0.0,,,350.0,367.0,,,[],pizzahut,,rtnot pizza hut adding a mock meat before a dairy free cheese pleas,0.8216018080711365,Positive
40096,"@itsanallygatorr Yikes! Mind sending us a DM with your name, email address, phone number, and the store's exact address?",2020-11-17 01:29:46,1.328510608665264e+18,pizzahut,11018442.0,United States,0.0,1.0,1.3285102654329528e+18,394850497.0,1619383.0,82890.0,,,[],pizzahut,,yikes mind sending us a dm with your name email address phone number and the stores exact address,0.1530837118625641,Negative
40097,@pizzahut So do all your pizza get delivered like this now 🤣 https://t.co/9s36i9aVXM,2020-11-17 01:28:24,1.3285102654329528e+18,itsanallygatorr,394850497.0,"Woodward, Ok",0.0,1.0,,11018442.0,701.0,929.0,,,[],pizzahut,,so do all your pizza get delivered like this now rolling on the floor laughing,0.7225662469863892,Positive
40098,@Ryback Not sure if your aware Big Guy but @pizzahut has Beyond Meat pizza available 👍🏻👍🏻,2020-11-17 01:27:21,1.32851000022272e+18,JaZZa_89,1274396305.0,"Ballarat, Victoria",0.0,0.0,,26136956.0,453.0,645.0,,,[],pizzahut,,not sure if your aware big guy buthas beyond meat pizza available thumbs up light skin tone thumbs up light skin tone,0.9554914832115172,Positive
40099,is pizzahut good ive never had it before,2020-11-17 01:26:45,1.3285098516984177e+18,7hails,1.3209771269259796e+18,J,0.0,3.0,,,171.0,313.0,,,[],pizzahut,,is pizzahut good i have never had it befor,0.5830841064453125,Positive
40100,@PapaArd1 Oh no! Have you reached out to the store about this?,2020-11-17 01:26:33,1.3285098008926986e+18,pizzahut,11018442.0,United States,0.0,1.0,1.3285093266680095e+18,1.1368745232513966e+18,1619383.0,82890.0,,,[],pizzahut,,oh no have you reached out to the store about this,0.014274686574935913,Negative
40101,@pizzahut I’m sad af rn https://t.co/wncSYiIUP3,2020-11-17 01:24:40,1.3285093266680095e+18,PapaArd1,1.1368745232513966e+18,"Toronto, Ontario",0.0,0.0,,11018442.0,123.0,146.0,,,[],pizzahut,,i am sad af rn,0.0054440200328826896,Negative
40102,@blueyedgirl710 @wichitalifeict @BrentKemnitz @WichitaState @CityofWichita @pizzahut @ShockerAlumni Ive Got ManyMemories Of Going THere💧🌹💛🦙,2020-11-17 01:21:29,1.3285085242011894e+18,KidzWarriorz,1.30490692765107e+18,Eldorado/Arkansas City,0.0,3.0,1.3285015719871078e+18,1.1471579892429906e+18,56.0,152.0,,,[],pizzahut,,i have got manymemories of going there droplet rose yellow heart llama,0.5328583121299744,Positive
40103,RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…,2020-11-17 01:20:35,1.3285082975410053e+18,tweed_sharon,1.1791982520690688e+18,,1.0,0.0,,,2.0,5.0,,,[],pizzahut,,rtthe pizzahut manager at the machesney park illinois location the state took away his teaching credentials so pizzahut sai…,0.4756024777889252,Negative
40104,@IAmReviewbrah @pizzahut @pizzahutuk @PizzaHutIN @pizzahutdeliver @pizzahutphils @PizzaHutME @BeyondMeat @YouTube @YouTubeCreators You forgot to give it a numerical rating!,2020-11-17 01:20:33,1.3285082883722568e+18,ArtifBanana,40474369.0,"New York, USA",0.0,2.0,1.3284815649263575e+18,8.517149024987177e+17,46.0,63.0,,,[],pizzahut,,you forgot to give it a numerical rating,0.311152458190918,Negative
40105,"Ever since I interviewed @VicOladipo last year and @DeAndre this year about their partnerships with @BeyondMeat, I’ve paid attention to the growth of the company. Tried the new @pizzahut pizza with @BeyondMeat sausage tonight with my vegetarian daughter. We loved it! #plantbased https://t.co/pjt1CeONpy",2020-11-17 01:20:24,1.3285082533622948e+18,SBRadio,21823306.0,"Portland, OR",1.0,2.0,,,14721.0,5288.0,,,['plantbased'],pizzahut,['plantbased'],ever since i interviewedlast year andthis year about their partnerships withi have paid attention to the growth of the company tried the newpizza withsausage tonight with my vegetarian daughter we loved it plantbased,0.9764807224273682,Positive
40106,@BrentKemnitz @wichitalifeict @WichitaState @CityofWichita @pizzahut @ShockerAlumni Thats Awesome Preserving That Important✨💫💛🔥💨 Wichita History !!!!,2020-11-17 01:19:42,1.3285080771512975e+18,KidzWarriorz,1.30490692765107e+18,Eldorado/Arkansas City,0.0,2.0,1.3284714417051976e+18,1532080813.0,56.0,152.0,,,[],pizzahut,,that is awesome preserving that important sparkles dizzy yellow heart fire dashing away wichita history,0.9947227239608764,Positive
40107,RT @BrentKemnitz: Original Pizza Hut on the @WichitaState campus. Amazing story. Just walked thru and saw the memorabilia and history. High…,2020-11-17 01:18:13,1.328507703677907e+18,wichitalifeict,9.159599092624712e+17,"Wichita, KS",7.0,0.0,,,4398.0,4411.0,,,[],pizzahut,,rtoriginal pizza hut on thecampus amazing story just walked thru and saw the memorabilia and history high…,0.984970211982727,Positive
